@RELATION new_final_data

@ATTRIBUTE snipershotted REAL
@ATTRIBUTE less_50_snipershotted REAL
@ATTRIBUTE 50_100_snipershotted REAL
@ATTRIBUTE 100_200_snipershotted REAL
@ATTRIBUTE 200_500_snipershotted REAL
@ATTRIBUTE 500_800_snipershotted REAL
@ATTRIBUTE 800_1000_snipershotted REAL
@ATTRIBUTE more_1000_snipershotted REAL
@ATTRIBUTE sniperheadshotted REAL
@ATTRIBUTE less_50_sniperheadshotted REAL
@ATTRIBUTE 50_100_sniperheadshotted REAL
@ATTRIBUTE 100_200_sniperheadshotted REAL
@ATTRIBUTE 200_500_sniperheadshotted REAL
@ATTRIBUTE 500_800_sniperheadshotted REAL
@ATTRIBUTE 800_1000_sniperheadshotted REAL
@ATTRIBUTE more_1000_sniperheadshotted REAL
@ATTRIBUTE sniperheadpercentage REAL
@ATTRIBUTE normalshotted REAL
@ATTRIBUTE less_50_normalshotted REAL
@ATTRIBUTE 50_100_normalshotted REAL
@ATTRIBUTE 100_200_normalshotted REAL
@ATTRIBUTE 200_500_normalshotted REAL
@ATTRIBUTE 500_800_normalshotted REAL
@ATTRIBUTE 800_1000_normalshotted REAL
@ATTRIBUTE more_1000_normalshotted REAL
@ATTRIBUTE normalheadshotted REAL
@ATTRIBUTE less_50_normalheadshotted REAL
@ATTRIBUTE 50_100_normalheadshotted REAL
@ATTRIBUTE 100_200_normalheadshotted REAL
@ATTRIBUTE 200_500_normalheadshotted REAL
@ATTRIBUTE 500_800_normalheadshotted REAL
@ATTRIBUTE 800_1000_normalheadshotted REAL
@ATTRIBUTE more_1000_normalheadshotted REAL
@ATTRIBUTE normalheadpercentage REAL
@ATTRIBUTE onetap REAL
@ATTRIBUTE less_50_onetap REAL
@ATTRIBUTE 50_100_onetap REAL
@ATTRIBUTE 100_200_onetap REAL
@ATTRIBUTE 200_500_onetap REAL
@ATTRIBUTE 500_800_onetap REAL
@ATTRIBUTE 800_1000_onetap REAL
@ATTRIBUTE more_1000_onetap REAL
@ATTRIBUTE onetappercentage REAL
@ATTRIBUTE inertialshottime REAL
@ATTRIBUTE totalkills REAL
@ATTRIBUTE inertialshotpercentage REAL
@ATTRIBUTE onepenetrationwallbangtime REAL
@ATTRIBUTE twopenetrationswallbangtime REAL
@ATTRIBUTE manypenetrationswallbangtime REAL
@ATTRIBUTE firstkilltime REAL
@ATTRIBUTE blindedkilltime REAL
@ATTRIBUTE noscopekilltime REAL
@ATTRIBUTE thrusmokekilltime REAL
@ATTRIBUTE totalround REAL
@ATTRIBUTE incendiary_molotov REAL
@ATTRIBUTE incendiary_molotov_per_round REAL
@ATTRIBUTE avg_incendiary_molotov_per_round REAL
@ATTRIBUTE total_incendiary_molotov REAL
@ATTRIBUTE flashbang REAL
@ATTRIBUTE flashbang_per_round REAL
@ATTRIBUTE avg_flashbang_per_round REAL
@ATTRIBUTE total_flashbang REAL
@ATTRIBUTE hegrenade REAL
@ATTRIBUTE hegrenade_per_round REAL
@ATTRIBUTE avg_hegrenade_per_round REAL
@ATTRIBUTE total_hegrenade REAL
@ATTRIBUTE smokegrenade REAL
@ATTRIBUTE smokegrenade_per_round REAL
@ATTRIBUTE avg_smokegrenade_per_round REAL
@ATTRIBUTE total_smokegrenade REAL
@ATTRIBUTE im_applied_rate REAL
@ATTRIBUTE fb_applied_rate REAL
@ATTRIBUTE he_applied_rate REAL
@ATTRIBUTE smk_applied_rate REAL
@ATTRIBUTE flashthrown REAL
@ATTRIBUTE affectedenemycount REAL
@ATTRIBUTE affectedenemyduration REAL
@ATTRIBUTE affectedenemyefficiency REAL
@ATTRIBUTE affectedfriendlycount REAL
@ATTRIBUTE affectedfriendlyduration REAL
@ATTRIBUTE affectedfriendlydeficiency REAL
@ATTRIBUTE affectedtotalduration REAL
@ATTRIBUTE flashefficiencyintotal REAL
@ATTRIBUTE avg_killtick REAL
@ATTRIBUTE max_killtick REAL
@ATTRIBUTE min_killtick REAL
@ATTRIBUTE avg_delta REAL
@ATTRIBUTE max_delta REAL
@ATTRIBUTE min_delta REAL
@ATTRIBUTE avg_gamma REAL
@ATTRIBUTE max_gamma REAL
@ATTRIBUTE min_gamma REAL
@ATTRIBUTE avg_t0_t1_duration REAL
@ATTRIBUTE max_t0_t1_duration REAL
@ATTRIBUTE min_t0_t1_duration REAL
@ATTRIBUTE avg_t1_t2_duration REAL
@ATTRIBUTE max_t1_t2_duration REAL
@ATTRIBUTE min_t1_t2_duration REAL
@ATTRIBUTE avg_duration REAL
@ATTRIBUTE max_duration REAL
@ATTRIBUTE min_duration REAL
@ATTRIBUTE avg_speed REAL
@ATTRIBUTE max_speed REAL
@ATTRIBUTE min_speed REAL
@ATTRIBUTE damagedistance REAL
@ATTRIBUTE ratioofhitwhenmoving REAL
@ATTRIBUTE chest REAL
@ATTRIBUTE generic REAL
@ATTRIBUTE head REAL
@ATTRIBUTE leftarm REAL
@ATTRIBUTE leftleg REAL
@ATTRIBUTE neck REAL
@ATTRIBUTE rightarm REAL
@ATTRIBUTE rightleg REAL
@ATTRIBUTE stomach REAL
@ATTRIBUTE precision REAL
@ATTRIBUTE ischeater {0.153141361,0.18372093,FALSE,TRUE}

@DATA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,5,29,10,11,24,4,0,0,1,3,0,0,0,0.050632911,3,0,0,0,3,0,0,0,0.037974684,0,11,0,1,0,0,2,0,0,1,9,10,36.85528563,0.675090069,14,17.73785286,0.324909931,54.59313849,0.350180138,22,10,0.454545455,3.181818182,70,10,0.454545455,3.227272727,71,4,0.181818182,1.318181818,29,10,0.454545455,2.727272727,60,0.142857143,0.14084507,0.137931034,0.166666667,124.5,460,16,5.425937667,47.316446,0,15.10509322,75.2657,0,0.151041667,0.3125,0.015625,0.168402778,0.40625,0,0.319444444,0.515625,0.046875,200.4622647,870.0710426,4.94870096,740.746784,0.050632911,0.253164557,0.35443038,0.050632911,0.012658228,0.037974684,0,0.012658228,0.037974684,0.240506329,0.176678445,FALSE
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,57,0,0,2,26,6,2,21,6,0,0,0,3,1,0,2,0.105263158,2,0,0,0,2,0,0,0,0.035087719,0,13,0,2,0,0,0,0,0,0,22,3,0.136363636,3.181818182,70,0,0,3.227272727,71,0,0,1.318181818,29,0,0,2.727272727,60,0.042857143,0,0,0,0,0,0,0,0,0,0,0,0,326.5,1128,18,5.906432727,63.18219,0,5.376066727,57.115548,0,0.203125,0.3125,0.0625,0.214488636,1.375,0,0.417613636,1.6875,0.0625,173.7601075,884.5877557,0.986800715,835.4784507,0.24137931,0.448275862,0.068965517,0.103448276,0,0.068965517,0,0.068965517,0.034482759,0.206896552,0.126168224,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,3,7,22,16,1,4,14,0,0,2,5,7,0,0,0.264150943,6,0,0,2,2,2,0,0,0.113207547,0,15,0,0,0,0,5,0,0,1,9,14,28.28854029,0.605750828,10,18.41142112,0.394249172,46.69996141,0.211501656,22,6,0.272727273,3.181818182,70,11,0.5,3.227272727,71,0,0,1.318181818,29,8,0.363636364,2.727272727,60,0.085714286,0.154929577,0,0.133333333,152.3333333,1228,6,0.192207,0.297248,0.048506,17.56716067,52.467166,0,0.229166667,0.3125,0.0625,0.057291667,0.109375,0,0.286458333,0.421875,0.0625,327.110121,852.5574352,44.8517838,455.3503991,0,0.264150943,0.132075472,0.264150943,0.018867925,0.037735849,0,0.094339623,0.037735849,0.150943396,0.15282392,FALSE
5,0,0,0,1,0,1,3,1,0,0,0,1,0,0,0,0.2,104,5,1,2,24,39,21,12,5,0,0,0,4,0,1,0,0.048076923,1,0,0,0,0,0,1,0,0.009615385,1,22,0.045454545,1,0,1,2,0,0,3,8,9,23.25120845,0.697189531,5,10.09870202,0.302810469,33.34991046,0.394379063,22,10,0.454545455,3.181818182,70,12,0.545454545,3.227272727,71,9,0.409090909,1.318181818,29,11,0.5,2.727272727,60,0.142857143,0.169014085,0.310344828,0.183333333,139,350,14,9.569562545,58.679209,0,0.074186636,0.301859,0,0.186079545,0.3125,0,0.184659091,1.453125,0,0.370738636,1.765625,0,217.2102446,1119.112788,1.590990258,629.7991089,0.055045872,0.266055046,0.330275229,0.055045872,0.018348624,0.009174312,0.009174312,0.064220183,0.04587156,0.201834862,0.193452381,FALSE
11,0,0,0,1,5,0,5,3,0,0,0,0,0,0,3,0.272727273,41,0,0,0,5,6,13,17,7,0,0,0,1,2,2,2,0.170731707,3,0,0,0,1,2,0,0,0.073170732,0,23,0,0,0,0,3,0,0,2,9,4,6.89403264,0.297062466,10,16.31331741,0.702937534,23.20735005,-0.405875068,17,8,0.470588235,2.411764706,41,11,0.647058824,3.588235294,61,3,0.176470588,1.588235294,27,6,0.352941176,2.058823529,35,0.195121951,0.180327869,0.111111111,0.171428571,87,438,2,0.445006889,2.503671,0,0.005099556,0.026026,0,0.126736111,0.3125,0,0.071180556,0.359375,0,0.197916667,0.40625,0.015625,6.615614262,18.83700942,0,951.4702799,0.615384615,0.326923077,0.038461538,0.192307692,0.019230769,0,0,0.057692308,0.038461538,0.326923077,0.340136054,TRUE
4,0,0,0,1,0,1,2,1,0,0,0,0,0,0,1,0.25,18,0,0,1,7,8,1,1,7,0,0,0,4,1,1,1,0.388888889,1,0,0,0,1,0,0,0,0.055555556,0,8,0,2,0,0,2,0,0,0,2,4,6.536068288,0.99279979,1,0.047402368,0.00720021,6.583470656,0.985599581,17,0,0,2.411764706,41,2,0.117647059,3.588235294,61,0,0,1.588235294,27,0,0,2.058823529,35,0,0.032786885,0,0,150.8,448,6,0.45097125,0.954194,0.003745,0.237761,0.951044,0,0.0859375,0.171875,0.046875,0.09765625,0.390625,0,0.18359375,0.46875,0.046875,7.462332086,15.82725542,1.171875,725.6738802,0.045454545,0.409090909,0,0.363636364,0,0,0,0.090909091,0,0.136363636,0.176470588,FALSE
6,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,47,1,2,4,7,12,9,12,8,0,0,1,2,3,1,1,0.170212766,4,0,0,0,1,2,1,0,0.085106383,1,20,0.05,0,1,0,2,0,0,0,11,7,23.58845389,0.480353796,14,25.51796323,0.519646204,49.10641712,-0.039292407,17,5,0.294117647,2.411764706,41,12,0.705882353,3.588235294,61,7,0.411764706,1.588235294,27,5,0.294117647,2.058823529,35,0.12195122,0.196721311,0.259259259,0.142857143,114.9230769,420,6,0.153644636,0.626476,0.006514,0.111277727,0.814418,0,0.193181818,0.3125,0.046875,0.116477273,0.90625,0,0.309659091,1.21875,0.046875,12.32706264,21.83953598,3.385329651,734.4223548,0.056603774,0.358490566,0.113207547,0.150943396,0.037735849,0,0,0.018867925,0.037735849,0.283018868,0.232673267,FALSE
2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0.5,16,0,0,0,2,8,3,3,6,0,0,0,0,2,1,3,0.375,2,0,0,0,0,0,1,1,0.125,0,8,0,0,0,0,3,0,0,0,8,10,32.02445168,0.755117316,7,10.3854507,0.244882684,42.40990238,0.510234633,17,0,0,2.411764706,41,8,0.470588235,3.588235294,61,0,0,1.588235294,27,1,0.058823529,2.058823529,35,0,0.131147541,0,0.028571429,185.6666667,582,28,0.396948833,1.470842,0.00084,0.170760667,0.550681,0,0.244791667,0.3125,0.0625,0.302083333,1.5,0,0.546875,1.8125,0.21875,8.913355589,21.00110024,2.498320969,891.7372085,0,0.277777778,0,0.388888889,0,0,0,0.277777778,0,0.055555556,0.142857143,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,8,8,12,1,8,8,1,0,0,3,2,0,2,0.210526316,7,1,0,0,3,1,0,2,0.184210526,0,9,0,0,0,0,0,0,0,0,4,5,10.24285702,0.550656774,5,8.35830708,0.449343226,18.6011641,0.101313549,17,0,0,2.411764706,41,4,0.235294118,3.588235294,61,1,0.058823529,1.588235294,27,2,0.117647059,2.058823529,35,0,0.06557377,0.037037037,0.057142857,171,354,8,0.265990273,0.73034,0,0.931931182,3.419361,0,0.176136364,0.3125,0.046875,0.3125,1.453125,0,0.488636364,1.765625,0.046875,20.56649303,94.19987276,0,641.716862,0.5,0.605263158,0,0.210526316,0,0.052631579,0,0.052631579,0,0.078947368,0.213793103,FALSE
9,0,0,0,0,2,2,5,2,0,0,0,0,0,1,1,0.222222222,43,0,0,3,15,16,7,2,13,0,0,1,5,4,3,0,0.302325581,6,0,0,0,2,2,2,0,0.139534884,0,21,0,0,0,0,2,0,0,0,3,2,3.374801024,0.618985586,2,2.077346976,0.381014414,5.452148,0.237971172,17,12,0.705882353,2.411764706,41,4,0.235294118,3.588235294,61,7,0.411764706,1.588235294,27,5,0.294117647,2.058823529,35,0.292682927,0.06557377,0.259259259,0.142857143,129.4444444,1046,2,9.716057214,74.445349,0,0.051537214,0.509168,0,0.1953125,0.3125,0.015625,0.119419643,1.265625,0,0.314732143,1.578125,0.015625,241.8399474,1914.950358,0,677.5784266,0.096153846,0.5,0,0.288461538,0.019230769,0,0,0.057692308,0,0.134615385,0.167741935,FALSE
5,0,0,0,0,1,0,4,1,0,0,0,0,0,0,1,0.2,31,0,0,2,6,9,0,14,1,0,0,0,1,0,0,0,0.032258065,1,0,0,0,1,0,0,0,0.032258065,0,8,0,2,0,0,1,0,0,0,2,0,0,0,4,3.520685856,1,3.520685856,-1,17,3,0.176470588,2.411764706,41,3,0.176470588,3.588235294,61,1,0.058823529,1.588235294,27,3,0.176470588,2.058823529,35,0.073170732,0.049180328,0.037037037,0.085714286,323.5,940,8,11.0998708,61.013214,0,0.1915892,0.669884,0,0.2046875,0.3125,0,0.2703125,1.265625,0,0.475,1.578125,0,339.544859,1436.268951,0.426666368,978.510165,0,0.527777778,0.027777778,0.055555556,0,0,0,0.166666667,0,0.222222222,0.144032922,FALSE
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37,0,0,4,6,10,2,15,4,0,0,0,2,0,1,1,0.108108108,2,0,0,0,1,0,0,1,0.054054054,0,7,0,0,0,0,0,0,0,0,8,5,18.36960205,0.470168546,11,20.70064672,0.529831454,39.07024877,-0.059662908,17,0,0,2.411764706,41,8,0.470588235,3.588235294,61,0,0,1.588235294,27,1,0.058823529,2.058823529,35,0,0.131147541,0,0.028571429,165.6,452,4,17.435619,66.150966,0.008435,20.430186,55.543014,0,0.129464286,0.3125,0,0.372767857,1.375,0,0.502232143,1.6875,0,537.3659198,1270.027344,0.782605161,766.2157598,0.078947368,0.473684211,0,0.105263158,0.026315789,0,0,0.210526316,0,0.184210526,0.2,FALSE
6,0,0,0,0,0,0,6,2,0,0,0,0,0,0,2,0.333333333,24,0,0,4,1,13,4,2,3,0,0,2,1,0,0,0,0.125,2,0,0,1,1,0,0,0,0.083333333,1,11,0.090909091,0,0,0,4,0,0,1,17,13,0.764705882,2.411764706,41,2,0.117647059,3.588235294,61,8,0.470588235,1.588235294,27,7,0.411764706,2.058823529,35,0.317073171,0.032786885,0.296296296,0.2,0,0,0,0,0,0,0,0,0,99.71428571,244,32,0.19584,0.615784,0,0.0676857,0.620509,0,0.1953125,0.3125,0,0.1875,1.421875,0,0.3828125,1.734375,0,105.719659,999,0,904.4326887,0.033333333,0.4,0,0.166666667,0,0.066666667,0,0.166666667,0.1,0.1,0.142180095,FALSE
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,8,6,0,0,2,0,0,0,0,2,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,5,9.936889408,0.843288191,3,1.84661416,0.156711809,11.78350357,0.686576382,17,0,0,2.411764706,41,7,0.411764706,3.588235294,61,0,0,1.588235294,27,5,0.294117647,2.058823529,35,0,0.114754098,0,0.142857143,124.6666667,278,28,1.034224,3.731847,0,0.0283036,0.141518,0,0.153125,0.3125,0,0.01875,0.09375,0,0.171875,0.3125,0,208.638351,999,2.541765388,591.9047612,0,0.533333333,0,0.133333333,0,0.066666667,0,0.133333333,0,0.133333333,0.197368421,FALSE
2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,71,0,0,13,18,24,9,7,10,0,0,2,2,2,2,2,0.14084507,5,0,0,1,0,0,2,2,0.070422535,1,20,0.05,1,0,0,4,0,0,0,12,18,42.72155093,0.875090016,6,6.098056392,0.124909984,48.81960732,0.750180031,29,3,0.103448276,2.793103448,81,16,0.551724138,3.724137931,108,0,0,1.827586207,53,10,0.344827586,2.379310345,69,0.037037037,0.148148148,0,0.144927536,178.3888889,836,24,5.49394675,83.622827,0,10.70588938,69.524528,0,0.244140625,0.3125,0.0625,0.295410156,1.328125,0,0.539550781,1.640625,0.265625,201.0908471,1013.767026,0,588.0816608,0.02739726,0.534246575,0.01369863,0.136986301,0.01369863,0,0.01369863,0.095890411,0,0.191780822,0.217791411,FALSE
10,0,0,0,0,2,2,6,1,0,0,0,0,0,0,1,0.1,170,0,9,18,94,36,4,9,21,0,1,5,13,2,0,0,0.123529412,1,0,0,0,1,0,0,0,0.005882353,1,32,0.03125,0,0,0,7,0,0,0,6,11,24.56975928,0.829447612,3,5.052074496,0.170552388,29.62183378,0.658895223,29,3,0.103448276,2.793103448,81,8,0.275862069,3.724137931,108,2,0.068965517,1.827586207,53,3,0.103448276,2.379310345,69,0.037037037,0.074074074,0.037735849,0.043478261,105.9583333,1203,6,0.211876348,1.469083,0.007084,0.15780713,3.391832,0,0.175951087,0.3125,0.046875,0.042119565,0.765625,0,0.218070652,0.90625,0.046875,14.96799498,53.43955588,0.501053654,473.6516656,0.138888889,0.455555556,0.033333333,0.122222222,0.027777778,0.016666667,0,0.105555556,0.016666667,0.222222222,0.487179487,TRUE
3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,83,0,4,10,22,8,5,34,8,0,0,1,2,1,0,4,0.096385542,3,0,0,0,0,1,0,2,0.036144578,0,14,0,0,0,0,1,0,0,1,7,12,26.9483009,0.558067901,8,21.34026906,0.441932099,48.28856995,0.116135803,29,9,0.310344828,2.793103448,81,7,0.24137931,3.724137931,108,3,0.103448276,1.827586207,53,8,0.275862069,2.379310345,69,0.111111111,0.064814815,0.056603774,0.115942029,91.07692308,334,20,9.176485625,72.621392,0,3.509652,29.112532,0,0.1953125,0.3125,0.015625,0.223632813,1.40625,0,0.418945313,1.46875,0.03125,492.6235829,5409.03853,0,772.0796758,0,0.244186047,0.255813953,0.093023256,0.011627907,0.046511628,0,0.093023256,0.093023256,0.162790698,0.106343284,FALSE
7,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0.142857143,91,0,0,0,18,24,20,29,12,0,0,0,4,3,1,4,0.131868132,10,0,0,0,4,3,1,2,0.10989011,1,26,0.038461538,3,0,0,6,1,0,3,8,6,9.538896736,0.476966763,6,10.46018386,0.523033237,19.9990806,-0.046066474,29,12,0.413793103,2.793103448,81,9,0.310344828,3.724137931,108,11,0.379310345,1.827586207,53,7,0.24137931,2.379310345,69,0.148148148,0.083333333,0.20754717,0.101449275,156.5882353,892,6,0.229474294,1.167019,0.015375,0.026801765,0.14993,0,0.246323529,0.3125,0.09375,0.176470588,1.25,0,0.422794118,1.484375,0.09375,8.740264144,43.47791567,0.1546326,893.4396951,0.040816327,0.37755102,0.091836735,0.132653061,0.010204082,0.030612245,0.010204082,0.071428571,0.010204082,0.265306122,0.174,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,5,2,12,21,3,11,3,0,0,0,0,2,0,1,0.055555556,2,0,0,0,0,1,0,1,0.037037037,0,10,0,0,0,0,3,0,0,0,3,0,0,0,4,2.8278064,1,2.8278064,-1,29,7,0.24137931,2.793103448,81,4,0.137931034,3.724137931,108,5,0.172413793,1.827586207,53,6,0.206896552,2.379310345,69,0.086419753,0.037037037,0.094339623,0.086956522,81,206,44,6.8285815,78.898,0.007065,4.500591917,50.611303,0,0.209635417,0.3125,0.046875,0.1796875,1.25,0,0.389322917,1.3125,0.046875,93.65795219,954.787997,2.169741674,630.3154927,0.12962963,0.462962963,0.240740741,0.055555556,0.037037037,0.037037037,0,0.037037037,0.037037037,0.092592593,0.187214612,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1,22,34,15,28,19,0,0,0,7,6,3,3,0.19,7,0,0,0,4,0,2,1,0.07,2,21,0.095238095,0,0,0,1,0,0,1,19,28,60.80500765,0.60150543,18,40.2830368,0.39849457,101.0880444,0.20301086,29,9,0.310344828,2.793103448,81,22,0.75862069,3.724137931,108,8,0.275862069,1.827586207,53,9,0.310344828,2.379310345,69,0.111111111,0.203703704,0.150943396,0.130434783,97.88888889,646,0,6.319293471,53.133548,0,4.563465706,75.122922,0,0.182904412,0.3125,0,0.154411765,0.71875,0,0.337316176,0.96875,0,266.9187809,1352.234166,0.529399162,791.5995064,0.06,0.33,0.33,0.19,0,0,0,0.04,0.03,0.08,0.131212724,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,6,1,39,13,1,8,18,0,3,0,11,3,0,1,0.264705882,8,0,2,0,5,1,0,0,0.117647059,1,22,0.045454545,0,0,0,1,0,0,2,8,7,19.21027373,0.57895924,12,13.97042779,0.42104076,33.18070152,0.15791848,29,10,0.344827586,2.793103448,81,10,0.344827586,3.724137931,108,5,0.172413793,1.827586207,53,9,0.310344828,2.379310345,69,0.12345679,0.092592593,0.094339623,0.130434783,64.52941176,196,4,6.32304725,69.272005,0,0.341942583,1.634022,0,0.171875,0.3125,0,0.120442708,0.421875,0,0.292317708,0.59375,0.09375,124.1764682,1121.535336,1.919336643,475.9270187,0.073529412,0.441176471,0.132352941,0.264705882,0,0,0,0.088235294,0.014705882,0.058823529,0.135135135,FALSE
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70,0,0,6,32,7,7,18,11,0,0,1,9,0,1,0,0.157142857,6,0,0,1,4,0,1,0,0.085714286,0,17,0,0,0,0,1,0,0,0,3,4,9.230038208,0.88608046,2,1.186666176,0.11391954,10.41670438,0.772160919,29,7,0.24137931,2.793103448,81,3,0.103448276,3.724137931,108,3,0.103448276,1.827586207,53,3,0.103448276,2.379310345,69,0.086419753,0.027777778,0.056603774,0.043478261,64.92307692,132,8,12.72976308,75.314728,0,13.43167117,82.788391,0,0.14453125,0.3125,0.015625,0.06640625,0.296875,0,0.2109375,0.609375,0.046875,782.4847737,3289.379607,6.921010809,633.3319663,0.056338028,0.408450704,0.070422535,0.154929577,0.014084507,0.014084507,0,0.154929577,0.028169014,0.154929577,0.213438735,FALSE
7,0,0,1,2,1,1,2,1,0,0,0,0,1,0,0,0.142857143,77,12,4,1,15,30,2,13,15,0,0,1,4,9,0,1,0.194805195,9,0,0,1,4,4,0,0,0.116883117,1,32,0.03125,4,0,0,5,0,0,1,14,11,28.22419661,0.610621374,8,17.99789421,0.389378626,46.22209082,0.221242748,29,9,0.310344828,2.793103448,81,16,0.551724138,3.724137931,108,5,0.172413793,1.827586207,53,10,0.344827586,2.379310345,69,0.111111111,0.148148148,0.094339623,0.144927536,117.0526316,596,0,3.55474625,54.707319,0,8.297902313,82.097025,0,0.158203125,0.296875,0.015625,0.082519531,0.3984375,0,0.240722656,0.4375,0.015625,202.1318754,1206.176094,0,594.5958122,0.119047619,0.416666667,0.226190476,0.19047619,0.011904762,0,0,0.047619048,0.023809524,0.083333333,0.177111717,FALSE
5,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,84,0,0,1,34,12,14,23,21,0,0,1,8,6,3,3,0.25,16,0,0,1,5,5,2,3,0.19047619,1,31,0.032258065,0,0,0,4,0,0,0,24,30,92.53720021,0.760987883,14,29.06421058,0.239012117,121.6014108,0.521975767,26,11,0.423076923,2.653846154,69,27,1.038461538,3.807692308,99,1,0.038461538,1.269230769,33,19,0.730769231,3.769230769,98,0.15942029,0.272727273,0.03030303,0.193877551,38.44444444,152,0,4.522842765,68.24159,0,9.162870941,74.728603,0,0.161764706,0.3125,0,0.21875,1.34375,0,0.380514706,1.65625,0.03125,257.712139,2861.105676,0,787.6572954,0.157303371,0.494382022,0.123595506,0.235955056,0.011235955,0,0,0.033707865,0.011235955,0.08988764,0.1875,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,1,4,14,15,36,15,0,0,0,3,4,3,5,0.214285714,8,0,0,0,1,1,2,4,0.114285714,0,19,0,0,0,0,3,0,0,0,8,3,9.454172928,0.248315832,12,28.61900523,0.751684168,38.07317816,-0.503368335,26,3,0.115384615,2.653846154,69,11,0.423076923,3.807692308,99,4,0.153846154,1.269230769,33,11,0.423076923,3.769230769,98,0.043478261,0.111111111,0.121212121,0.112244898,99.38888889,302,8,13.87929604,77.189533,0,5.587480435,73.317022,0,0.21705163,0.3125,0,0.30298913,1.5,0,0.520040761,1.8125,0,416.4142594,2188.966168,0,1043.26546,0,0.528571429,0.014285714,0.214285714,0,0.014285714,0,0.071428571,0,0.157142857,0.185983827,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,7,12,18,45,27,0,0,0,5,6,4,12,0.329268293,18,0,0,0,4,4,3,7,0.219512195,0,34,0,1,0,0,6,0,0,0,3,4,7.79529336,0.85974965,2,1.271640672,0.14025035,9.066934032,0.7194993,26,0,0,2.653846154,69,6,0.230769231,3.807692308,99,1,0.038461538,1.269230769,33,8,0.307692308,3.769230769,98,0,0.060606061,0.03030303,0.081632653,124.2608696,1004,0,14.55584528,86.963362,0,5.90204052,84.014386,0,0.215,0.3125,0,0.1934375,1.484375,0,0.4084375,1.796875,0,361.8401382,3836.956994,0.737350862,1092.907456,0.012195122,0.365853659,0,0.329268293,0.024390244,0.036585366,0,0.073170732,0.024390244,0.146341463,0.21025641,FALSE
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65,0,0,2,9,25,2,27,7,0,0,1,0,3,0,3,0.107692308,5,0,0,0,0,2,0,3,0.076923077,0,15,0,1,0,0,1,0,0,1,9,10,26.51182069,0.772492215,6,7.80803416,0.227507785,34.31985485,0.54498443,26,4,0.153846154,2.653846154,69,10,0.384615385,3.807692308,99,3,0.115384615,1.269230769,33,8,0.307692308,3.769230769,98,0.057971014,0.101010101,0.090909091,0.081632653,169.1111111,898,34,0.632777857,5.07266,0,3.691457429,48.103026,0,0.205357143,0.3125,0.015625,0.21875,1.484375,0,0.424107143,1.796875,0.015625,94.85775706,1209.128696,0,913.6880027,0.015151515,0.257575758,0.136363636,0.106060606,0.015151515,0.03030303,0,0.075757576,0.015151515,0.363636364,0.200704225,FALSE
2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,69,2,0,3,12,37,6,9,10,0,0,0,3,7,0,0,0.144927536,5,2,0,0,1,2,0,0,0.072463768,0,18,0,0,0,0,3,0,0,0,7,15,35.61687341,0.79108042,4,9.406202032,0.20891958,45.02307544,0.582160839,26,4,0.153846154,2.653846154,69,7,0.269230769,3.807692308,99,4,0.153846154,1.269230769,33,6,0.230769231,3.769230769,98,0.057971014,0.070707071,0.121212121,0.06122449,235.625,816,42,15.34830559,80.798607,0,2.865318588,44.957252,0,0.234375,0.3125,0.015625,0.134191176,1.484375,0,0.368566176,1.796875,0.015625,218.382648,1351.595386,0,711.7445937,0,0.38028169,0.098591549,0.14084507,0,0.056338028,0,0.098591549,0.014084507,0.211267606,0.247747748,FALSE
